,url,repository_url,lable_url,id,user
10,https://api.github.com/repos/pandas-dev/pandas/issues/50071,https://api.github.com/repos/pandas-dev/pandas,,1477293653,"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
11,https://api.github.com/repos/pandas-dev/pandas/issues/50069,https://api.github.com/repos/pandas-dev/pandas,,1476970792,"{'login': 'fsoubelet', 'id': 19598248, 'node_id': 'MDQ6VXNlcjE5NTk4MjQ4', 'avatar_url': 'https://avatars.githubusercontent.com/u/19598248?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/fsoubelet', 'html_url': 'https://github.com/fsoubelet', 'followers_url': 'https://api.github.com/users/fsoubelet/followers', 'following_url': 'https://api.github.com/users/fsoubelet/following{/other_user}', 'gists_url': 'https://api.github.com/users/fsoubelet/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/fsoubelet/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/fsoubelet/subscriptions', 'organizations_url': 'https://api.github.com/users/fsoubelet/orgs', 'repos_url': 'https://api.github.com/users/fsoubelet/repos', 'events_url': 'https://api.github.com/users/fsoubelet/events{/privacy}', 'received_events_url': 'https://api.github.com/users/fsoubelet/received_events', 'type': 'User', 'site_admin': False}"
12,https://api.github.com/repos/pandas-dev/pandas/issues/50068,https://api.github.com/repos/pandas-dev/pandas,,1476853281,"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
13,https://api.github.com/repos/pandas-dev/pandas/issues/50067,https://api.github.com/repos/pandas-dev/pandas,,1476825469,"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
14,https://api.github.com/repos/pandas-dev/pandas/issues/50066,https://api.github.com/repos/pandas-dev/pandas,,1476733959,"{'login': 'andrew-benz', 'id': 40615374, 'node_id': 'MDQ6VXNlcjQwNjE1Mzc0', 'avatar_url': 'https://avatars.githubusercontent.com/u/40615374?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/andrew-benz', 'html_url': 'https://github.com/andrew-benz', 'followers_url': 'https://api.github.com/users/andrew-benz/followers', 'following_url': 'https://api.github.com/users/andrew-benz/following{/other_user}', 'gists_url': 'https://api.github.com/users/andrew-benz/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/andrew-benz/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/andrew-benz/subscriptions', 'organizations_url': 'https://api.github.com/users/andrew-benz/orgs', 'repos_url': 'https://api.github.com/users/andrew-benz/repos', 'events_url': 'https://api.github.com/users/andrew-benz/events{/privacy}', 'received_events_url': 'https://api.github.com/users/andrew-benz/received_events', 'type': 'User', 'site_admin': False}"
15,https://api.github.com/repos/pandas-dev/pandas/issues/50065,https://api.github.com/repos/pandas-dev/pandas,,1476366987,"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
16,https://api.github.com/repos/pandas-dev/pandas/issues/50062,https://api.github.com/repos/pandas-dev/pandas,,1475421765,"{'login': 'thanhbui221', 'id': 28446653, 'node_id': 'MDQ6VXNlcjI4NDQ2NjUz', 'avatar_url': 'https://avatars.githubusercontent.com/u/28446653?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/thanhbui221', 'html_url': 'https://github.com/thanhbui221', 'followers_url': 'https://api.github.com/users/thanhbui221/followers', 'following_url': 'https://api.github.com/users/thanhbui221/following{/other_user}', 'gists_url': 'https://api.github.com/users/thanhbui221/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/thanhbui221/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/thanhbui221/subscriptions', 'organizations_url': 'https://api.github.com/users/thanhbui221/orgs', 'repos_url': 'https://api.github.com/users/thanhbui221/repos', 'events_url': 'https://api.github.com/users/thanhbui221/events{/privacy}', 'received_events_url': 'https://api.github.com/users/thanhbui221/received_events', 'type': 'User', 'site_admin': False}"
17,https://api.github.com/repos/pandas-dev/pandas/issues/50061,https://api.github.com/repos/pandas-dev/pandas,,1475268297,"{'login': 'codamuse', 'id': 116989963, 'node_id': 'U_kgDOBvkgCw', 'avatar_url': 'https://avatars.githubusercontent.com/u/116989963?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/codamuse', 'html_url': 'https://github.com/codamuse', 'followers_url': 'https://api.github.com/users/codamuse/followers', 'following_url': 'https://api.github.com/users/codamuse/following{/other_user}', 'gists_url': 'https://api.github.com/users/codamuse/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/codamuse/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/codamuse/subscriptions', 'organizations_url': 'https://api.github.com/users/codamuse/orgs', 'repos_url': 'https://api.github.com/users/codamuse/repos', 'events_url': 'https://api.github.com/users/codamuse/events{/privacy}', 'received_events_url': 'https://api.github.com/users/codamuse/received_events', 'type': 'User', 'site_admin': False}"
18,https://api.github.com/repos/pandas-dev/pandas/issues/50060,https://api.github.com/repos/pandas-dev/pandas,,1475266982,"{'login': 'codamuse', 'id': 116989963, 'node_id': 'U_kgDOBvkgCw', 'avatar_url': 'https://avatars.githubusercontent.com/u/116989963?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/codamuse', 'html_url': 'https://github.com/codamuse', 'followers_url': 'https://api.github.com/users/codamuse/followers', 'following_url': 'https://api.github.com/users/codamuse/following{/other_user}', 'gists_url': 'https://api.github.com/users/codamuse/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/codamuse/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/codamuse/subscriptions', 'organizations_url': 'https://api.github.com/users/codamuse/orgs', 'repos_url': 'https://api.github.com/users/codamuse/repos', 'events_url': 'https://api.github.com/users/codamuse/events{/privacy}', 'received_events_url': 'https://api.github.com/users/codamuse/received_events', 'type': 'User', 'site_admin': False}"
19,https://api.github.com/repos/pandas-dev/pandas/issues/50059,https://api.github.com/repos/pandas-dev/pandas,,1475085032,"{'login': 'MarcoGorelli', 'id': 33491632, 'node_id': 'MDQ6VXNlcjMzNDkxNjMy', 'avatar_url': 'https://avatars.githubusercontent.com/u/33491632?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MarcoGorelli', 'html_url': 'https://github.com/MarcoGorelli', 'followers_url': 'https://api.github.com/users/MarcoGorelli/followers', 'following_url': 'https://api.github.com/users/MarcoGorelli/following{/other_user}', 'gists_url': 'https://api.github.com/users/MarcoGorelli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MarcoGorelli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MarcoGorelli/subscriptions', 'organizations_url': 'https://api.github.com/users/MarcoGorelli/orgs', 'repos_url': 'https://api.github.com/users/MarcoGorelli/repos', 'events_url': 'https://api.github.com/users/MarcoGorelli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MarcoGorelli/received_events', 'type': 'User', 'site_admin': False}"
